Date,GOOGL,FB,NFLX,AMZN,BBBY,COST,DLTR,FOX,Gold,PEP
2017-03-15,868.390015,139.720001,145.25,852.969971,38.674767,158.204391,74.559998,29.962877,85.192139,108.031792
2017-03-16,870,139.990005,144.389999,853.419983,38.792114,158.69838,75.529999,29.844292,85.777855,108.060959
2017-03-17,872.369995,139.839996,145.110001,852.309998,38.801891,159.410828,75.699997,29.913467,85.328812,108.304039
2017-03-20,867.909973,139.940002,145.830002,856.969971,38.283623,159.059357,74.300003,29.735588,87.281189,108.070679
2017-03-21,850.140015,138.509995,142.419998,843.200012,37.188404,158.432404,73.440002,29.735588,87.847374,108.6735
2017-03-22,849.799988,139.589996,142.649994,848.059998,37.481766,159.287338,73.980003,30.061699,88.667381,108.91658
2017-03-23,839.650024,139.529999,141.839996,847.380005,37.54044,158.546387,74.379997,30.387814,87.105476,108.683228
2017-03-24,835.140015,140.339996,142.020004,845.609985,37.442654,157.710434,74.919998,30.516281,86.94928,109.013809
2017-03-27,838.51001,140.320007,144.059998,846.820007,37.471985,157.833923,76.129997,30.881924,88.003571,108.731842
2017-03-28,840.630005,141.759995,145.169998,856,38.234726,158.422882,76.550003,31.44521,86.94928,109.334656
2017-03-29,849.869995,142.649994,146.470001,874.320007,38.498749,159.049835,78.510002,31.138861,85.592377,109.315216
2017-03-30,849.47998,142.410004,148.059998,876.340027,39.04636,159.486847,79.440002,31.296976,84.352623,109.072144
2017-03-31,847.799988,142.050003,147.809998,886.539978,38.586758,159.296844,78.459999,31.405684,85.201904,108.761017
2017-04-03,856.75,142.279999,146.919998,891.51001,38.410744,158.3564,77.720001,31.198154,85.748566,108.761017
2017-04-04,852.570007,141.729996,145.5,906.830017,38.117382,158.878845,77.669998,30.842394,87.261665,108.974915
2017-04-05,848.909973,141.850006,143.619995,909.280029,36.963493,158.641388,77.050003,30.466869,87.027382,108.838799
2017-04-06,845.099976,141.169998,143.740005,898.280029,38.215168,161.510239,78.050003,30.190168,87.134758,108.488762
2017-04-07,842.099976,140.779999,143.110001,894.880005,38.616096,162.0802,77.610001,30.180286,88.462379,108.517937
2017-04-10,841.700012,141.039993,143.850006,907.039978,38.50853,162.650162,77.739998,30.23958,88.023094,108.91658
2017-04-11,839.880005,139.919998,144.350006,902.359985,38.332512,162.089706,77.080002,30.111111,91.586189,108.634621
2017-04-12,841.460022,139.580002,143.830002,896.22998,37.608887,161.652695,77.139999,29.784998,91.312859,110.462532
2017-04-13,840.179993,139.389999,142.919998,884.669983,37.54044,160.389282,76.459999,29.508297,91.664284,109.558289
2017-04-17,855.130005,141.419998,147.25,901.98999,37.579548,161.206223,76.830002,29.804764,91.273804,110.180573
2017-04-18,853.98999,140.960007,143.360001,903.780029,37.569775,161.614731,77.43,29.696056,91.586189,111.11396
2017-04-19,856.51001,142.270004,139.759995,899.200012,38.244499,161.548218,78.019997,29.458883,88.64785,110.472252
2017-04-20,860.080017,143.800003,141.179993,902.059998,39.04636,161.633698,79.57,30.190168,88.472137,110.443085
2017-04-21,858.950012,143.679993,142.869995,898.530029,38.919231,162.222687,78.809998,29.864056,88.452614,110.287514
2017-04-24,878.929993,145.470001,143.830002,907.409973,38.811665,163.70459,79.790001,29.399591,86.510002,111.152855
2017-04-25,888.840027,146.490005,152.160004,907.619995,38.488972,164.037094,80.690002,29.537943,84.840714,110.997292
2017-04-26,889.140015,146.559998,150.169998,909.289978,38.518307,167.950882,81.730003,29.696056,85.299522,110.190292
2017-04-27,891.440002,147.699997,153.080002,918.380005,38.312958,168.568329,83.129997,29.577471,84.577141,109.519402
2017-04-28,924.52002,150.25,152.199997,924.98999,37.892467,168.634842,82.769997,29.508297,85.894997,110.141663
2017-05-01,932.820007,152.460007,155.350006,948.22998,36.601681,168.957825,80.75,29.340298,83.844994,109.169373
2017-05-02,937.090027,152.779999,156.449997,946.940002,37.344864,169.651276,81.699997,29.498415,83.688812,109.1791
2017-05-03,948.450012,151.800003,155.589996,941.030029,36.846149,170.819733,81.919998,28.016083,82.771187,108.692947
2017-05-04,954.719971,150.850006,157.25,937.530029,36.278984,173.318085,81.959999,28.164314,83.00547,109.830536
2017-05-05,950.280029,150.240005,156.600006,934.150024,36.513676,171.180679,82,28.243372,86.832138,110.083336
2017-05-08,958.690002,151.059998,156.380005,949.039978,36.386551,170.627228,82.290001,27.699852,86.871185,110.083336
2017-05-09,956.710022,150.479996,157.460007,952.820007,36.709248,170.666763,82.779999,27.630674,86.714996,109.597191
2017-05-10,954.840027,150.289993,160.279999,948.950012,36.826591,169.844055,83.019997,27.353973,87.183563,109.71386
2017-05-11,955.890015,150.039993,158.539993,947.619995,35.848721,169.754837,81.489998,27.986435,89.995003,109.908318
2017-05-12,955.140015,150.330002,160.809998,961.349976,35.301113,169.378189,81.290001,27.571381,91.010239,109.781921
2017-05-15,959.219971,150.190002,160.020004,957.969971,35.173992,170.062134,80.940002,27.344091,90.834526,110.783394
2017-05-16,964.609985,149.779999,159.410004,966.070007,34.694832,169.497131,79.099998,26.790688,91.94738,110.637535
2017-05-17,942.169983,144.850006,153.199997,944.76001,34.714394,167.663376,78.080002,26.454693,94.436661,110.588921
2017-05-18,950.5,147.660004,155.699997,958.48999,34.372139,169.219604,79,26.464575,92.025467,110.870888
2017-05-19,954.650024,148.059998,157.020004,959.840027,34.548153,170.1315,79.68,26.701748,92.796661,110.540321
2017-05-22,964.070007,148.240005,157.160004,970.669983,34.538376,170.884827,80.919998,26.681982,93.04071,111.522331
2017-05-23,970.549988,148.070007,157.949997,971.539978,33.932098,170.954224,78.849998,26.21752,90.785713,111.86264
2017-05-24,977.609985,150.039993,157.75,980.349976,33.941875,171.489456,78.080002,26.355869,91.078575,112.84465
2017-05-25,991.859985,151.960007,163.050003,993.380005,34.000549,173.194351,78.800003,26.909273,90.46357,114.273933
2017-05-26,993.27002,152.130005,162.429993,995.780029,34.078773,176.296844,78.279999,26.632572,90.248802,114.643402
2017-05-30,996.169983,152.380005,163.220001,996.700012,33.97121,177.347519,78.169998,26.642454,90.063332,114.740631
2017-05-31,987.090027,151.460007,163.070007,994.619995,33.648514,178.844238,77.699997,26.58316,92.562378,114.412674
2017-06-01,988.289978,151.529999,162.990005,995.950012,34.557934,179.042496,80.559998,27.20574,92.76738,114.765114
2017-06-02,996.119995,153.610001,165.179993,1006.72998,34.421036,179.379517,80.43,27.274916,94.885712,115.195847
2017-06-05,1003.880005,153.630005,165.059998,1011.340027,34.068996,180.479752,79.279999,27.037743,94.856422,115.401436
2017-06-06,996.679993,152.809998,165.169998,1003,33.325817,179.855286,76.879997,26.889507,97.394516,115.225212
2017-06-07,1001.5,153.119995,165.610001,1010.070007,33.081356,180.598694,75.410004,26.869745,96.808807,114.58889
2017-06-08,1004.280029,154.710007,165.880005,1010.27002,33.071568,179.815659,74.839996,26.681982,95.364044,113.453285
2017-06-09,970.119995,149.600006,158.029999,978.309998,34.851295,178.794708,75.379997,27.373737,93.841187,113.502235
2017-06-12,961.809998,148.440002,151.440002,964.909973,35.682484,178.061188,75.349998,27.838202,91.937614,113.786133
2017-06-13,970.5,150.679993,152.720001,980.789978,35.389126,178.923553,75.5,27.334208,92.181664,113.874237
2017-06-14,967.929993,150.25,152.199997,976.469971,35.477501,180.073334,75.269997,26.810452,90.795479,114.902161
2017-06-15,960.179993,149.800003,151.759995,964.169983,35.281109,178.477509,72.730003,27.087152,88.472137,114.745514
2017-06-16,958.619995,150.639999,152.380005,987.710022,34.691948,165.641327,70.07,26.80057,88.774765,114.402885
2017-06-19,975.219971,152.869995,153.399994,995.169983,34.515202,162.89566,70.550003,27.106918,88.101189,114.823845
2017-06-20,968.98999,152.25,152.050003,992.590027,33.523434,161.468307,68.940002,26.425043,86.636902,115.469963
2017-06-21,978.590027,153.910004,155.029999,1002.22998,33.052105,161.716125,68.050003,26.543631,87.144516,114.951103
2017-06-22,976.619995,153.399994,154.889999,1001.299988,33.130661,158.385635,67.68,26.316339,87.583809,113.707817
2017-06-23,986.090027,155.070007,158.020004,1003.73999,29.114525,155.749023,66.599998,26.612806,88.725952,114.500786
2017-06-26,972.090027,153.589996,157.5,993.97998,29.546581,158.792053,68.489998,27.294682,87.349525,114.657417
2017-06-27,948.090027,150.580002,151.029999,976.780029,30.165201,157.860306,69.220001,26.899389,86.939522,113.502235
2017-06-28,961.01001,153.240005,153.410004,990.330017,29.644775,158.762314,69.970001,27.442913,87.759521,113.932976
2017-06-29,937.820007,151.039993,150.089996,975.929993,29.90008,157.2854,69.730003,27.413267,85.592377,112.758202
2017-06-30,929.679993,150.979996,149.410004,968,29.850981,158.524414,69.919998,27.541737,86.353806,113.061684
2017-07-03,919.460022,148.429993,146.169998,953.659973,30.587435,157.424179,69.889999,27.798672,85.055473,113.012741
2017-07-05,932.26001,150.339996,147.610001,971.400024,30.243757,156.63121,68.209999,27.61091,86.763802,112.875694
2017-07-06,927.690002,148.820007,146.25,965.140015,29.114525,155.709366,67.93,27.195858,85.289764,112.709251
2017-07-07,940.809998,151.440002,150.179993,978.76001,29.153805,152.755569,67.980003,27.235386,83.854759,113.081268
2017-07-10,951,153.5,152.669998,996.469971,28.319155,149.672897,66.389999,27.512089,85.250717,111.867332
2017-07-11,953.530029,155.270004,154.330002,994.130005,28.122765,149.781937,66.870003,27.393501,85.894997,111.34848
2017-07-12,967.659973,158.899994,158.75,1006.51001,27.985294,150.416306,67.400002,27.976551,86.422142,112.356827
2017-07-13,968.849976,159.259995,158.210007,1000.630005,28.682472,152.250061,68.57,27.077271,85.475235,111.622597
2017-07-14,976.909973,159.970001,161.119995,1001.809998,28.653013,151.655334,69.110001,27.215622,87.281189,112.513466
2017-07-17,975.960022,159.729996,161.699997,1010.039978,28.682472,151.496735,69.870003,26.909273,87.944992,112.513466
2017-07-18,986.950012,162.860001,183.600006,1024.449951,28.220961,150.168518,69.279999,26.879627,88.491669,112.591789
2017-07-19,992.77002,164.139999,183.860001,1026.869995,28.662834,149.910797,70.349998,27.136562,88.667381,112.914841
2017-07-20,992.190002,164.529999,183.600006,1028.699951,29.006512,149.66301,70.769997,27.284798,88.423332,113.081268
2017-07-21,993.840027,164.429993,188.539993,1025.670044,28.731569,149.117813,70.889999,27.324326,88.374519,114.177711
2017-07-24,998.309998,166,187.910004,1038.949951,27.661255,149.672897,69.279999,27.176094,87.076187,113.688232
2017-07-25,969.030029,165.279999,186.970001,1039.869995,27.798725,151.823837,70.589996,27.383619,87.866905,114.001503
2017-07-26,965.309998,165.610001,189.080002,1052.800049,28.711929,150.753326,70.919998,27.591146,89.897377,114.725945
2017-07-27,952.51001,170.440002,182.679993,1046,29.870619,151.17955,72.239998,28.875834,89.731422,114.872787
2017-07-28,958.330017,172.449997,184.039993,1020.039978,28.770845,151.546295,71.800003,28.569485,90.512383,114.158134
2017-07-31,945.5,169.25,181.660004,987.780029,29.36001,157.116898,72.080002,28.352077,90.727142,114.158134
2017-08-01,946.559998,169.860001,182.029999,996.190002,29.556398,158.316269,73.010002,28.579367,90.902855,113.482651
2017-08-02,947.640015,169.300003,180.740005,995.890015,29.291273,159.862549,72.970001,27.946907,90.453812,113.179169
2017-08-03,940.299988,168.589996,179.229996,986.919983,29.988453,156.522186,73.529999,28.18408,92.835709,113.85466
2017-08-04,945.789978,169.619995,180.270004,987.580017,29.556398,155.065094,74.110001,27.729496,91.927856,113.923187
2017-08-07,945.75,171.979996,181.330002,992.27002,30.086647,155.570618,75.529999,27.512089,91.46904,114.500786
2017-08-08,944.190002,171.229996,178.360001,989.840027,29.831341,156.363586,75.75,27.383619,91.205475,114.256035
2017-08-09,940.080017,171.179993,175.779999,982.01001,29.242178,155.4814,74.919998,27.185976,93.314041,114.177711
2017-08-10,923.590027,167.399994,169.139999,956.919983,27.8871,155.263321,73.080002,27.146446,94.622139,113.932976
2017-08-11,930.090027,168.080002,171.399994,967.98999,28.260239,155.273239,73.5,27.512089,95.608093,114.060242
2017-08-14,938.929993,170.75,171,983.299988,28.56464,156.522186,74.620003,27.442913,93.850952,115.362282
2017-08-15,938.080017,171,168.5,982.73999,27.07209,155.501236,73.440002,27.1168,91.098091,116.468521
2017-08-16,944.27002,170,169.979996,978.179993,27.258657,158.862213,74.440002,27.235386,92.396431,116.595779
2017-08-17,927.659973,166.910004,166.089996,960.570007,26.983715,157.678925,74.339996,26.573278,93.392136,115.900719
2017-08-18,926.179993,167.410004,166.539993,958.469971,26.777508,156.197296,74.25,26.474457,93.519051,115.127319
2017-08-21,920.869995,167.779999,166.759995,953.289978,26.71859,156.187347,74.25,26.573278,94.173096,115.773453
2017-08-22,940.400024,169.639999,169.339996,966.900024,26.875704,157.808182,74.949997,26.662216,94.55381,115.440598
2017-08-23,942.580017,168.710007,169.059998,958,27.032814,158.474411,74.32,26.345987,94.827141,114.823845
2017-08-24,936.890015,167.740005,168.130005,952.450012,26.983715,150.479599,78.5,26.296576,95.217621,113.776337
2017-08-25,930.5,166.320007,165.949997,945.26001,27.435408,151.593307,80.389999,26.405281,94.993088,113.414124
2017-08-28,928.130005,167.240005,167.119995,946.02002,27.494326,151.692749,80.379997,26.444809,97.609283,113.110641
2017-08-29,935.75,168.050003,168.809998,954.059998,27.435408,152.697067,79.699997,26.59304,99.522614,113.404335
2017-08-30,943.630005,169.919998,174.690002,967.590027,27.366673,153.572128,79.720001,26.691866,99.454277,113.5177
2017-08-31,955.23999,171.970001,174.710007,980.599976,27.09173,155.859207,79.639999,26.780804,100.049759,114.089478
2017-09-01,951.98999,172.020004,174.740005,978.25,27.337215,157.350769,81.059998,26.662216,100.420715,114.197922
2017-09-05,941.47998,170.720001,174.520004,965.27002,27.504145,158.245712,82.489998,25.782701,102.958809,114.227501
2017-09-06,942.02002,172.089996,179.25,967.799988,27.386311,157.967285,82.730003,25.664114,101.445709,114.700684
2017-09-07,949.890015,173.210007,179,979.469971,27.150644,158.384918,83.230003,25.081062,105.330948,115.331619
2017-09-08,941.409973,170.949997,176.419998,965.900024,27.788906,156.425995,82.830002,25.081062,104.764755,113.409264
2017-09-11,943.289978,173.509995,181.740005,977.960022,27.160463,156.475723,83.400002,25.367647,101.777618,114.050049
2017-09-12,946.650024,172.960007,185.149994,982.580017,28.486084,159.14064,83.980003,25.337791,100.899048,113.369827
2017-09-13,950.440002,173.050003,183.639999,999.599976,28.967234,162.074081,84.410004,26.024479,99.464043,112.827621
2017-09-14,940.130005,170.960007,182.630005,992.210022,28.483625,161.45755,83.459999,25.8752,100.186424,112.571312
2017-09-15,935.289978,171.639999,182.350006,986.789978,28.296104,161.387955,83.480003,26.522079,100.127853,113.221954
2017-09-18,929.75,170.009995,184.619995,974.190002,26.94397,160.005768,83.190002,25.905056,98.282852,113.35997
2017-09-19,936.859985,172.520004,185.679993,969.859985,26.677492,160.6521,83.43,26.143904,98.439041,112.867058
2017-09-20,947.539978,172.169998,185.509995,973.210022,22.443438,161.93486,83.419998,26.253374,96.584282,111.969963
2017-09-21,947.549988,171.110001,188.779999,964.650024,21.959829,160.572556,83.139999,26.203615,96.057144,111.201019
2017-09-22,943.26001,170.539993,187.350006,955.099976,22.216438,160.383621,84.620003,26.303135,97.765472,110.264473
2017-09-25,934.280029,162.869995,178.550003,939.789978,22.759266,161.417786,84.989998,26.482271,99.629997,110.35321
2017-09-26,937.429993,164.210007,179.380005,938.599976,22.640831,163.148026,84.889999,26.293184,97.19928,110.225044
2017-09-27,959.900024,167.679993,181.970001,950.869995,22.946789,163.496048,85.669998,26.641504,95.539764,109.525116
2017-09-28,964.809998,168.729996,180.699997,956.400024,23.163918,162.978958,85.68,25.885151,96.135239,110.057457
2017-09-29,973.719971,170.869995,181.350006,961.349976,23.163918,163.36676,86.82,25.666208,95.334763,109.850433
2017-10-02,967.469971,169.470001,177.009995,959.190002,23.292223,164.957779,86.470001,25.924959,94.963806,107.573181
2017-10-03,972.080017,169.960007,179.190002,957.099976,22.966528,164.152344,86.82,25.895103,95.266418,107.583038
2017-10-04,966.780029,168.419998,184.449997,965.450012,22.946789,164.281616,89.050003,26.332991,95.979042,107.790054
2017-10-05,985.190002,171.240005,194.389999,980.849976,22.946789,166.131165,89.150002,26.193663,94.89547,108.884323
2017-10-06,993.640015,172.229996,198.020004,989.580017,22.611221,156.20723,89.419998,26.342943,95.246902,108.835037
2017-10-09,992.309998,172.5,196.869995,990.98999,22.009176,153.741165,88.370003,25.845343,96.19381,108.450569
2017-10-10,987.799988,171.589996,195.080002,987.200012,21.890741,155.988464,89.300003,26.024479,96.330475,109.209648
2017-10-11,1005.650024,172.740005,194.949997,995,21.703218,156.982849,91.230003,25.357695,97.121185,109.929298
2017-10-12,1005.650024,172.550003,195.860001,1000.929993,21.01235,156.336502,91.370003,25.367647,96.672142,110.855965
2017-10-13,1007.869995,173.740005,199.490005,1002.940002,20.953131,158.951736,91.5,25.706015,98.048569,111.023567
2017-10-16,1009.349976,174.520004,202.679993,1006.340027,20.943262,157.917572,91.949997,25.97472,96.057144,111.960091
2017-10-17,1011,176.110001,199.479996,1009.130005,20.814959,157.48999,91.529999,26.094143,94.963806,110.599663
2017-10-18,1012.73999,176.029999,195.539993,997,20.854435,156.664658,91.470001,26.462368,94.875954,110.36306
2017-10-19,1001.840027,174.559998,195.130005,986.609985,20.923523,157.569534,91.410004,26.57184,96.008331,111.072853
2017-10-20,1005.070007,174.979996,194.160004,982.909973,21.190001,159.866562,92.370003,26.711168,95.256668,110.027878
2017-10-23,985.539978,171.270004,192.470001,966.299988,20.785349,161.12941,91.720001,25.885151,95.89119,110.10675
2017-10-24,988.48999,171.800003,196.020004,975.900024,21.140654,161.378006,91.779999,25.437311,95.100471,109.180069
2017-10-25,991.460022,170.600006,193.770004,972.909973,20.676783,161.268616,91.610001,25.307936,94.875954,108.509712
2017-10-26,991.419983,170.630005,195.210007,972.429993,20.726131,161.547058,93.230003,25.576641,93.86071,109.160355
2017-10-27,1033.670044,177.880005,199.539993,1100.949951,20.045128,161.467499,93.209999,25.6264,95.168808,109.032196
2017-10-30,1033.130005,179.869995,198.369995,1110.849976,19.670086,159.329575,91.440002,25.6264,96.476906,108.095665
2017-10-31,1033.040039,180.059998,196.429993,1105.280029,19.640476,160.174805,91.25,25.327841,95.930229,108.66745
2017-11-01,1042.599976,182.660004,198,1103.680054,20.064867,161.775757,91.120003,25.258175,95.852142,108.568855
2017-11-02,1042.969971,178.919998,199.320007,1094.219971,19.462824,164.023056,92.550003,25.02928,88.423332,108.489998
2017-11-03,1049.98999,178.919998,200.009995,1111.599976,19.304911,165.504684,93.75,24.312737,89.087143,108.657593
2017-11-06,1042.680054,180.169998,200.130005,1120.660034,19.719433,164.122513,93.389999,26.492224,89.819283,107.711197
2017-11-07,1052.390015,180.25,195.889999,1123.170044,19.008823,165.345581,93.620003,26.910208,88.979759,108.904037
2017-11-08,1058.290039,179.559998,196.440002,1132.880005,19.235823,168.100021,93.900002,27.218719,89.243332,110.412354
2017-11-09,1047.719971,179.300003,193.899994,1129.130005,19.887215,168.159683,94.379997,27.994974,88.999283,109.899727
2017-11-10,1044.150024,178.460007,192.020004,1125.349976,19.758911,170.397034,95.059998,27.935263,88.394051,111.151726
2017-11-13,1041.199951,178.770004,195.080002,1129.170044,19.462824,170.49649,93.690002,27.686462,88.413567,112.423439
2017-11-14,1041.640015,178.070007,195.710007,1136.839966,19.956303,170.476593,93.449997,27.178911,89.877853,114.119057
2017-11-15,1036.410034,177.949997,192.119995,1126.689941,19.689825,168.050308,93.089996,27.81584,90.492851,113.468407
2017-11-16,1048.469971,179.589996,195.509995,1137.290039,20.26226,170.523682,94.629997,28.462719,90.512383,113.596565
2017-11-17,1035.890015,179,193.199997,1129.880005,20.745871,170.523682,94.610001,30.333694,91.390953,113.054359
2017-11-20,1034.660034,178.740005,194.100006,1126.310059,20.587955,171.820221,97.110001,29.756479,91.400711,113.281105
2017-11-21,1050.300049,181.860001,196.229996,1139.48999,20.005651,172.957169,99.459999,29.955521,92.425713,114.404945
2017-11-22,1051.920044,180.869995,196.320007,1156.160034,20.785349,172.019684,99.769997,29.796288,94.114525,113.448692
2017-11-24,1056.52002,182.779999,195.75,1186,20.390564,171.161972,98.379997,29.637056,94.368332,114.257072
2017-11-27,1072.01001,183.029999,195.050003,1195.829956,20.469521,172.149338,98.199997,29.55744,94.915001,114.207779
2017-11-28,1063.290039,182.419998,199.179993,1193.599976,21.69335,173.186554,100.940002,30.025183,94.749039,115.114731
2017-11-29,1037.380005,175.130005,188.149994,1161.27002,22.759266,177.056213,104.139999,31.149759,91.166428,115.183739
2017-11-30,1036.170044,177.179993,187.580002,1176.75,22.098001,183.93779,102.760002,31.000479,89.575241,115.665184
2017-12-01,1025.069946,175.100006,186.820007,1162.349976,22.127611,184.635925,103.010002,31.318943,89.536186,115.923279
2017-12-04,1011.869995,171.470001,184.039993,1133.949951,24.081789,189.054108,106.370003,32.154911,89.106667,116.598289
2017-12-05,1019.599976,172.830002,184.210007,1141.569946,23.262613,187.318756,105.889999,32.324097,89.370239,116.727333
2017-12-06,1032.719971,176.059998,185.300003,1152.349976,22.788876,186.720352,105.519997,32.543041,88.267136,118.027725
2017-12-07,1044.569946,180.139999,185.199997,1159.790039,22.275654,185.703064,107.309998,33.607903,88.267136,115.87365
2017-12-08,1049.380005,179,188.539993,1162,22.779005,187.568085,108.669998,32.811745,89.516663,115.714821
2017-12-11,1051.969971,179.039993,186.220001,1168.920044,22.956657,188.355972,107.07,33.110302,88.667381,116.528801
2017-12-12,1048.77002,176.960007,185.729996,1165.079956,22.877701,187.79747,106.220001,33.438717,88.315948,116.538734
2017-12-13,1051.390015,178.300003,187.860001,1164.130005,23.252745,187.777512,105.589996,32.184769,90.239044,116.935799
2017-12-14,1057.469971,178.389999,189.559998,1174.26001,22.309126,186.032181,104.650002,34.055744,89.702141,117.154175
2017-12-15,1072,180.179993,190.119995,1179.140015,22.468052,192.215637,106.290001,34.055744,89.936424,118.345383
2017-12-18,1085.089966,180.820007,190.419998,1190.579956,23.451403,191.796768,109.099998,34.3344,92.415947,117.183968
2017-12-19,1079.780029,179.509995,187.020004,1187.380005,23.808983,187.827393,109.169998,34.205021,92.123093,117.739853
2017-12-20,1073.560059,177.889999,188.820007,1177.619995,24.404953,187.009567,108.919998,33.697472,93.37262,118.146843
2017-12-21,1070.849976,177.449997,188.619995,1174.76001,21.365507,186.301468,108.470001,34.364254,92.806427,117.392426
2017-12-22,1068.859985,177.199997,189.940002,1168.359985,22.279327,186.131927,109.459999,34.553345,93.763092,117.729927
2017-12-26,1065.849976,175.990005,187.759995,1176.76001,22.984558,186.052139,108.5,34.005981,94.875954,118.017799
2017-12-27,1060.199951,177.619995,186.240005,1182.26001,22.775969,185.802811,107.489998,33.976128,95.178566,118.424797
2017-12-28,1055.949951,177.919998,192.710007,1186.099976,22.527649,186.121948,108.07,33.916416,95.217621,118.474426
2017-12-29,1053.400024,176.460007,191.960007,1169.469971,21.842283,185.623276,107.309998,33.956223,96.535469,119.040237
2018-01-02,1073.209961,181.419998,201.070007,1189.01001,22.140268,187.817413,108.690002,35.190273,98.321899,117.193886
2018-01-03,1091.52002,184.669998,205.050003,1204.199951,21.733021,190.071381,108.019997,35.757534,96.428093,116.886162
2018-01-04,1095.76001,184.330002,205.630005,1209.589966,21.494635,188.595337,108.860001,35.99638,95.744759,117.461906
2018-01-05,1110.290039,186.850006,209.990005,1229.140015,21.19665,187.248932,111.139999,36.175518,95.94976,117.799408
2018-01-08,1114.209961,188.279999,212.050003,1246.869995,21.295979,187.976974,109.099998,35.677917,95.383568,117.124397
2018-01-09,1112.790039,187.869995,209.309998,1252.699951,21.216516,185.792816,109.690002,36.006336,94.739288,117.213745
2018-01-10,1110.140015,187.839996,212.520004,1254.329956,21.166851,184.925156,109.629997,35.150463,95.569046,116.618149
2018-01-11,1112.050049,187.770004,217.240005,1276.680054,21.842283,188.874588,111.349998,35.628159,95.715477,116.022545
2018-01-12,1130.650024,179.369995,221.229996,1305.199951,22.666708,191.328018,114.839996,36.195423,98.058327,116.518875
2018-01-16,1130.699951,178.389999,221.529999,1304.859985,22.855433,191.018845,112.879997,35.61821,97.999756,116.995354
2018-01-17,1139.099976,177.600006,217.5,1295,23.242811,191.77681,112.800003,36.31485,96.935715,118.305672
2018-01-18,1135.969971,179.800003,220.330002,1293.319946,23.054087,190.998886,112.900002,35.558495,95.520233,118.176628
2018-01-19,1143.5,181.289993,220.460007,1294.579956,23.560661,191.77681,114.730003,36.085949,96.301186,119.288406
2018-01-22,1164.160034,185.369995,227.580002,1327.310059,23.679855,193.861237,115.019997,36.782589,96.545235,120.618584
2018-01-23,1176.170044,189.350006,250.289993,1362.540039,23.799049,192.903793,114.699997,37.011486,97.648331,120.410126
2018-01-24,1171.290039,186.550003,261.299988,1357.51001,23.322273,193.721619,114.339996,37.310047,100.889282,120.251289
2018-01-25,1182.140015,187.479996,269.700012,1377.949951,22.875298,197.421707,115.07,37.548893,98.790474,120.013054
2018-01-26,1187.560059,190,274.600006,1402.050049,22.378656,198.37915,115.43,38.136063,98.839279,120.866745
2018-01-29,1186.47998,185.979996,284.589996,1417.680054,22.557446,197.790726,116.349998,37.956928,98.312141,118.792076
2018-01-30,1177.369995,187.119995,278.799988,1437.819946,22.835566,197.381821,114.599998,37.698177,98.68309,119.01046
2018-01-31,1182.219971,186.889999,270.299988,1450.890015,22.924961,194.34993,115,36.31485,98.751427,119.417458
2018-02-01,1181.589966,193.089996,265.070007,1390,22.557446,192.953674,113.870003,36.533791,98.595238,119.417458
2018-02-02,1119.199951,190.279999,267.429993,1429.949951,21.534367,190.480286,108.830002,36.046143,96.867378,117.799408
2018-02-05,1062.390015,181.259995,254.259995,1390,20.382158,182.282227,105.239998,35.389313,90.424515,113.6203
2018-02-06,1084.430054,185.309998,265.720001,1442.839966,20.997993,184.516235,107.849998,36.245182,87.037148,112.726898
2018-02-07,1055.410034,180.179993,264.559998,1416.780029,22.031008,182.701111,106.080002,35.528641,83.356903,112.667343
2018-02-08,1007.710022,171.580002,250.100006,1350.5,21.673426,178.133331,101.580002,33.926369,82.937141,109.341919
2018-02-09,1046.27002,176.110001,249.470001,1339.599976,21.613829,180.237701,107.620003,35.021088,81.023804,110.364365
2018-02-12,1054.560059,176.410004,257.950012,1386.22998,21.534367,180.576782,104.739998,35.777439,83.581429,111.108856
2018-02-13,1054.140015,173.149994,258.269989,1414.51001,21.534367,183.658539,104.839996,36.016285,83.083572,111.317322
2018-02-14,1072.699951,179.520004,266,1451.050049,22.636909,186.850006,105.870003,36.006336,87.964523,108.309547
2018-02-15,1091.359985,179.960007,280.269989,1461.76001,22.795835,191.479996,108.57,36.474079,88.491669,110.155907
2018-02-16,1095.5,177.360001,278.519989,1448.689941,22.74617,191.559998,107.959999,36.862209,85.582611,110.245239
2018-02-20,1103.589966,176.009995,278.549988,1468.349976,21.911812,188.119995,106.809998,36.434273,83.464287,108.676834
2018-02-21,1113.75,177.910004,281.040009,1482.920044,22.040941,185.75,105.690002,36.384514,83.581429,107.207687
2018-02-22,1109.900024,178.990005,278.140015,1485.339966,21.484701,186.589996,107,36.553696,83.210472,108.45845
2018-02-23,1128.089966,183.289993,285.929993,1500,21.822416,189.809998,106.610001,37.439423,82.995712,108.875366
2018-02-26,1143.699951,184.929993,294.160004,1521.949951,21.564163,192.809998,106.220001,38.215679,83.376427,110.126122
2018-02-27,1117.51001,181.460007,290.609985,1511.97998,21.216516,190.100006,103.93,36.961727,80.564995,110.076485
2018-02-28,1103.920044,178.320007,291.380005,1512.449951,21.295979,190.899994,102.639999,36.245182,79.09095,108.925003
2018-03-01,1071.410034,175.940002,290.390015,1493.449951,20.928463,189.029999,104.089996,35.359455,79.120239,108.120003
